status,status_desc,road_name,时间,路况描述
1,双向畅通,南三里屯路,2023-03-16 17:13:11,南三里屯路：双向畅通。
1,双向畅通,工人体育场东路,2023-03-16 17:13:11,工人体育场东路：双向畅通。
2,轻微拥堵,工人体育场南路,2023-03-16 17:13:11,工人体育场南路：轻微拥堵。
1,自东向西畅通,日坛东一街,2023-03-16 17:13:11,日坛东一街：自东向西畅通。
1,自西向东畅通,日坛东二街,2023-03-16 17:13:11,日坛东二街：自西向东畅通。
1,双向畅通,日坛东路,2023-03-16 17:13:12,日坛东路：双向畅通。
1,双向畅通,日坛北路,2023-03-16 17:13:12,日坛北路：双向畅通。
1,双向畅通,景东街,2023-03-16 17:13:12,景东街：双向畅通。
1,双向畅通,景华北街,2023-03-16 17:13:12,景华北街：双向畅通。
1,双向畅通,朝外南街,2023-03-16 17:13:12,朝外南街：双向畅通。
1,双向畅通,朝阳北路,2023-03-16 17:13:12,"朝阳北路：双向畅通；东向西,朝阳北路附近严重拥堵；西向东,二道沟河路附近行驶缓慢。"
2,自东向西畅通；自西向东轻微拥堵,朝阳门外大街,2023-03-16 17:13:13,朝阳门外大街：自东向西畅通；自西向东轻微拥堵。
1,双向畅通,朝阳门外大街辅路,2023-03-16 17:13:13,朝阳门外大街辅路：双向畅通。
1,双向畅通,秀水东街,2023-03-16 17:13:13,秀水东街：双向畅通。
1,双向畅通,芳草地北巷,2023-03-16 17:13:13,芳草地北巷：双向畅通。
1,双向畅通,芳草地西巷,2023-03-16 17:13:13,芳草地西巷：双向畅通。
1,双向畅通,芳草地西街,2023-03-16 17:13:14,芳草地西街：双向畅通。
1,双向畅通,金桐西路,2023-03-16 17:13:14,金桐西路：双向畅通。
1,双向畅通,金汇路,2023-03-16 17:13:14,金汇路：双向畅通。
1,双向畅通,东大桥斜街,2023-03-16 17:18:28,东大桥斜街：双向畅通。
2,自北向南拥堵；自南向北畅通,东大桥路,2023-03-16 17:18:28,东大桥路：自北向南拥堵；自南向北畅通。
2,自南向北畅通,东大桥路辅路,2023-03-16 17:18:28,东大桥路辅路：自南向北畅通。
1,双向畅通,东草园胡同,2023-03-16 17:18:29,东草园胡同：双向畅通。
1,双向畅通,关东店北街,2023-03-16 17:18:29,关东店北街：双向畅通。
1,双向畅通,南三里屯路,2023-03-16 17:18:29,南三里屯路：双向畅通。
1,双向畅通,工人体育场东路,2023-03-16 17:18:29,工人体育场东路：双向畅通。
1,畅通,工人体育场南路,2023-03-16 17:18:29,工人体育场南路：畅通。
1,自东向西畅通,日坛东一街,2023-03-16 17:18:30,日坛东一街：自东向西畅通。
1,自西向东畅通,日坛东二街,2023-03-16 17:18:30,日坛东二街：自西向东畅通。
1,双向畅通,日坛东路,2023-03-16 17:18:30,日坛东路：双向畅通。
1,双向畅通,日坛北路,2023-03-16 17:18:30,日坛北路：双向畅通。
1,双向畅通,景东街,2023-03-16 17:18:30,景东街：双向畅通。
1,双向畅通,景华北街,2023-03-16 17:18:31,景华北街：双向畅通。
1,双向畅通,朝外南街,2023-03-16 17:18:31,朝外南街：双向畅通。
1,双向畅通,朝阳北路,2023-03-16 17:18:31,"朝阳北路：双向畅通；东向西,朝阳北路附近拥堵；西向东,二道沟河路附近行驶缓慢。"
2,双向畅通,朝阳门外大街,2023-03-16 17:18:31,"朝阳门外大街：双向畅通；西向东,从朝阳门桥到东大桥路甲1行驶缓慢。"
1,双向畅通,朝阳门外大街辅路,2023-03-16 17:18:31,朝阳门外大街辅路：双向畅通。
1,双向畅通,秀水东街,2023-03-16 17:18:32,秀水东街：双向畅通。
1,双向畅通,芳草地北巷,2023-03-16 17:18:32,芳草地北巷：双向畅通。
1,双向畅通,芳草地西巷,2023-03-16 17:18:32,芳草地西巷：双向畅通。
1,双向畅通,芳草地西街,2023-03-16 17:18:32,芳草地西街：双向畅通。
1,双向畅通,金桐西路,2023-03-16 17:18:33,金桐西路：双向畅通。
1,双向畅通,金汇路,2023-03-16 17:18:33,金汇路：双向畅通。
1,双向畅通,东大桥斜街,2023-03-16 17:23:46,东大桥斜街：双向畅通。
2,自北向南拥堵；自南向北畅通,东大桥路,2023-03-16 17:23:46,东大桥路：自北向南拥堵；自南向北畅通。
1,自南向北畅通,东大桥路辅路,2023-03-16 17:23:46,东大桥路辅路：自南向北畅通。
1,双向畅通,东草园胡同,2023-03-16 17:23:47,东草园胡同：双向畅通。
1,双向畅通,关东店北街,2023-03-16 17:23:47,关东店北街：双向畅通。
1,双向畅通,南三里屯路,2023-03-16 17:23:47,南三里屯路：双向畅通。
2,自北向南畅通；自南向北拥堵,工人体育场东路,2023-03-16 17:23:47,工人体育场东路：自北向南畅通；自南向北拥堵。
2,轻微拥堵,工人体育场南路,2023-03-16 17:23:47,工人体育场南路：轻微拥堵。
1,自东向西畅通,日坛东一街,2023-03-16 17:23:47,日坛东一街：自东向西畅通。
1,自西向东畅通,日坛东二街,2023-03-16 17:23:48,日坛东二街：自西向东畅通。
1,双向畅通,日坛东路,2023-03-16 17:23:48,日坛东路：双向畅通。
1,双向畅通,日坛北路,2023-03-16 17:23:48,日坛北路：双向畅通。
1,双向畅通,景东街,2023-03-16 17:23:48,景东街：双向畅通。
1,双向畅通,景华北街,2023-03-16 17:23:48,景华北街：双向畅通。
1,双向畅通,朝外南街,2023-03-16 17:23:49,朝外南街：双向畅通。
1,双向畅通,朝阳北路,2023-03-16 17:23:49,"朝阳北路：双向畅通；西向东,二道沟河路附近严重拥堵；东向西,朝阳北路附近拥堵。"
3,自东向西畅通；自西向东拥堵,朝阳门外大街,2023-03-16 17:23:49,朝阳门外大街：自东向西畅通；自西向东拥堵。
1,双向畅通,朝阳门外大街辅路,2023-03-16 17:23:49,朝阳门外大街辅路：双向畅通。
1,双向畅通,秀水东街,2023-03-16 17:23:49,秀水东街：双向畅通。
1,双向畅通,芳草地北巷,2023-03-16 17:23:50,芳草地北巷：双向畅通。
1,双向畅通,芳草地西巷,2023-03-16 17:23:50,芳草地西巷：双向畅通。
1,双向畅通,芳草地西街,2023-03-16 17:23:50,芳草地西街：双向畅通。
1,双向畅通,金桐西路,2023-03-16 17:23:50,金桐西路：双向畅通。
1,双向畅通,金汇路,2023-03-16 17:23:50,金汇路：双向畅通。
1,双向畅通,东大桥斜街,2023-03-16 17:29:04,东大桥斜街：双向畅通。
2,自北向南拥堵；自南向北畅通,东大桥路,2023-03-16 17:29:04,东大桥路：自北向南拥堵；自南向北畅通。
1,自南向北畅通,东大桥路辅路,2023-03-16 17:29:04,东大桥路辅路：自南向北畅通。
1,双向畅通,东草园胡同,2023-03-16 17:29:05,东草园胡同：双向畅通。
1,双向畅通,关东店北街,2023-03-16 17:29:05,关东店北街：双向畅通。
1,双向畅通,南三里屯路,2023-03-16 17:29:05,南三里屯路：双向畅通。
2,自北向南畅通；自南向北拥堵,工人体育场东路,2023-03-16 17:29:05,工人体育场东路：自北向南畅通；自南向北拥堵。
3,拥堵,工人体育场南路,2023-03-16 17:29:05,"工人体育场南路：拥堵；西向东,从下三条到南三里屯路拥堵。"
1,自东向西畅通,日坛东一街,2023-03-16 17:29:05,日坛东一街：自东向西畅通。
1,自西向东畅通,日坛东二街,2023-03-16 17:29:06,日坛东二街：自西向东畅通。
1,双向畅通,日坛东路,2023-03-16 17:29:06,日坛东路：双向畅通。
1,双向畅通,日坛北路,2023-03-16 17:29:06,日坛北路：双向畅通。
1,双向畅通,景东街,2023-03-16 17:29:06,景东街：双向畅通。
1,双向畅通,景华北街,2023-03-16 17:29:06,景华北街：双向畅通。
2,自东向西畅通；自西向东拥堵,朝外南街,2023-03-16 17:29:07,朝外南街：自东向西畅通；自西向东拥堵。
1,双向畅通,朝阳北路,2023-03-16 17:29:07,"朝阳北路：双向畅通；东向西,朝阳北路附近拥堵；西向东,从红领巾桥到二道沟河路行驶缓慢。"
2,自东向西畅通；自西向东拥堵,朝阳门外大街,2023-03-16 17:29:07,朝阳门外大街：自东向西畅通；自西向东拥堵。
1,双向畅通,朝阳门外大街辅路,2023-03-16 17:29:07,朝阳门外大街辅路：双向畅通。
1,双向畅通,秀水东街,2023-03-16 17:29:07,秀水东街：双向畅通。
1,双向畅通,芳草地北巷,2023-03-16 17:29:07,芳草地北巷：双向畅通。
1,双向畅通,芳草地西巷,2023-03-16 17:29:08,芳草地西巷：双向畅通。
1,双向畅通,芳草地西街,2023-03-16 17:29:08,芳草地西街：双向畅通。
1,双向畅通,金桐西路,2023-03-16 17:29:08,金桐西路：双向畅通。
1,双向畅通,金汇路,2023-03-16 17:29:08,金汇路：双向畅通。
1,双向畅通,东大桥斜街,2023-03-16 17:34:21,东大桥斜街：双向畅通。
2,自北向南拥堵；自南向北畅通,东大桥路,2023-03-16 17:34:21,东大桥路：自北向南拥堵；自南向北畅通。
1,自南向北畅通,东大桥路辅路,2023-03-16 17:34:21,东大桥路辅路：自南向北畅通。
1,双向畅通,东草园胡同,2023-03-16 17:34:22,东草园胡同：双向畅通。
1,双向畅通,关东店北街,2023-03-16 17:34:22,关东店北街：双向畅通。
1,双向畅通,南三里屯路,2023-03-16 17:34:22,南三里屯路：双向畅通。
2,自北向南畅通；自南向北拥堵,工人体育场东路,2023-03-16 17:34:22,"工人体育场东路：自北向南畅通；自南向北拥堵；南向北,工人体育场东路辅路附近严重拥堵。"
2,轻微拥堵,工人体育场南路,2023-03-16 17:34:22,"工人体育场南路：轻微拥堵；西向东,从下三条到南三里屯路严重拥堵。"
1,自东向西畅通,日坛东一街,2023-03-16 17:34:23,日坛东一街：自东向西畅通。
1,自西向东畅通,日坛东二街,2023-03-16 17:34:23,日坛东二街：自西向东畅通。
1,双向畅通,日坛东路,2023-03-16 17:34:23,日坛东路：双向畅通。
2,双向畅通,日坛北路,2023-03-16 17:34:23,日坛北路：双向畅通。
1,双向畅通,景东街,2023-03-16 17:34:24,景东街：双向畅通。
1,双向畅通,景华北街,2023-03-16 17:34:24,景华北街：双向畅通。
3,自东向西畅通；自西向东拥堵,朝外南街,2023-03-16 17:34:24,朝外南街：自东向西畅通；自西向东拥堵。
1,双向畅通,朝阳北路,2023-03-16 17:34:24,"朝阳北路：双向畅通；东向西,朝阳北路附近拥堵；西向东,从红领巾桥到二道沟河路行驶缓慢。"
2,自东向西拥堵；自西向东轻微拥堵,朝阳门外大街,2023-03-16 17:34:25,朝阳门外大街：自东向西拥堵；自西向东轻微拥堵。
1,双向畅通,朝阳门外大街辅路,2023-03-16 17:34:25,朝阳门外大街辅路：双向畅通。
1,双向畅通,秀水东街,2023-03-16 17:34:25,秀水东街：双向畅通。
1,双向畅通,芳草地北巷,2023-03-16 17:34:25,芳草地北巷：双向畅通。
1,双向畅通,芳草地西巷,2023-03-16 17:34:25,芳草地西巷：双向畅通。
1,双向畅通,芳草地西街,2023-03-16 17:34:25,芳草地西街：双向畅通。
1,双向畅通,金桐西路,2023-03-16 17:34:26,金桐西路：双向畅通。
1,双向畅通,金汇路,2023-03-16 17:34:26,金汇路：双向畅通。
1,双向畅通,东大桥斜街,2023-03-16 17:39:39,东大桥斜街：双向畅通。
2,自北向南拥堵；自南向北畅通,东大桥路,2023-03-16 17:39:40,东大桥路：自北向南拥堵；自南向北畅通。
1,自南向北畅通,东大桥路辅路,2023-03-16 17:39:40,东大桥路辅路：自南向北畅通。
1,双向畅通,东草园胡同,2023-03-16 17:39:40,东草园胡同：双向畅通。
1,双向畅通,关东店北街,2023-03-16 17:39:40,关东店北街：双向畅通。
2,自北向南畅通；自南向北轻微拥堵,南三里屯路,2023-03-16 17:39:40,南三里屯路：自北向南畅通；自南向北轻微拥堵。
2,自北向南畅通；自南向北拥堵,工人体育场东路,2023-03-16 17:39:40,"工人体育场东路：自北向南畅通；自南向北拥堵；南向北,工人体育场南路附近严重拥堵。"
2,轻微拥堵,工人体育场南路,2023-03-16 17:39:41,"工人体育场南路：轻微拥堵；西向东,从下三条到南三里屯路拥堵。"
1,自东向西畅通,日坛东一街,2023-03-16 17:39:41,日坛东一街：自东向西畅通。
1,自西向东畅通,日坛东二街,2023-03-16 17:39:41,日坛东二街：自西向东畅通。
3,自北向南拥堵；自南向北畅通,日坛东路,2023-03-16 17:39:41,日坛东路：自北向南拥堵；自南向北畅通。
3,自东向西畅通；自西向东拥堵,日坛北路,2023-03-16 17:39:41,日坛北路：自东向西畅通；自西向东拥堵。
1,双向畅通,景东街,2023-03-16 17:39:41,景东街：双向畅通。
1,双向畅通,景华北街,2023-03-16 17:39:42,景华北街：双向畅通。
1,双向畅通,朝外南街,2023-03-16 17:39:42,朝外南街：双向畅通。
1,双向畅通,朝阳北路,2023-03-16 17:39:42,"朝阳北路：双向畅通；东向西,朝阳北路附近严重拥堵；西向东,从红领巾桥到二道沟河路行驶缓慢。"
2,自东向西拥堵；自西向东轻微拥堵,朝阳门外大街,2023-03-16 17:39:42,朝阳门外大街：自东向西拥堵；自西向东轻微拥堵。
2,自东向西畅通；自西向东轻微拥堵,朝阳门外大街辅路,2023-03-16 17:39:42,朝阳门外大街辅路：自东向西畅通；自西向东轻微拥堵。
1,双向畅通,秀水东街,2023-03-16 17:39:42,秀水东街：双向畅通。
1,双向畅通,芳草地北巷,2023-03-16 17:39:42,芳草地北巷：双向畅通。
1,双向畅通,芳草地西巷,2023-03-16 17:39:43,芳草地西巷：双向畅通。
1,双向畅通,芳草地西街,2023-03-16 17:39:43,芳草地西街：双向畅通。
1,双向畅通,金桐西路,2023-03-16 17:39:43,金桐西路：双向畅通。
1,双向畅通,金汇路,2023-03-16 17:39:43,金汇路：双向畅通。
1,双向畅通,东大桥斜街,2023-03-16 17:44:56,东大桥斜街：双向畅通。
2,双向畅通,东大桥路,2023-03-16 17:44:56,东大桥路：双向畅通。
1,自南向北畅通,东大桥路辅路,2023-03-16 17:44:56,东大桥路辅路：自南向北畅通。
1,双向畅通,东草园胡同,2023-03-16 17:44:56,东草园胡同：双向畅通。
1,双向畅通,关东店北街,2023-03-16 17:44:56,关东店北街：双向畅通。
1,双向畅通,南三里屯路,2023-03-16 17:44:57,"南三里屯路：双向畅通；南向北,从白家庄路到工人体育场北路辅路行驶缓慢。"
4,自北向南畅通；自南向北严重拥堵,工人体育场东路,2023-03-16 17:44:57,"工人体育场东路：自北向南畅通；自南向北严重拥堵；南向北,工人体育场东路辅路附近严重拥堵。"
3,拥堵,工人体育场南路,2023-03-16 17:44:57,"工人体育场南路：拥堵；西向东,从下三条到南三里屯路拥堵。"
1,自东向西畅通,日坛东一街,2023-03-16 17:44:57,日坛东一街：自东向西畅通。
1,自西向东畅通,日坛东二街,2023-03-16 17:44:57,日坛东二街：自西向东畅通。
2,双向畅通,日坛东路,2023-03-16 17:44:57,日坛东路：双向畅通。
2,自东向西畅通；自西向东轻微拥堵,日坛北路,2023-03-16 17:44:58,"日坛北路：自东向西畅通；自西向东轻微拥堵；西向东,从日坛路到芳草地西巷严重拥堵。"
1,双向畅通,景东街,2023-03-16 17:44:58,景东街：双向畅通。
1,双向畅通,景华北街,2023-03-16 17:44:58,景华北街：双向畅通。
1,双向畅通,朝外南街,2023-03-16 17:44:58,朝外南街：双向畅通。
1,双向畅通,朝阳北路,2023-03-16 17:44:58,"朝阳北路：双向畅通；东向西,朝阳北路附近严重拥堵；西向东,二道沟河路附近严重拥堵。"
3,双向拥堵,朝阳门外大街,2023-03-16 17:44:59,朝阳门外大街：双向拥堵。
2,自东向西畅通；自西向东轻微拥堵,朝阳门外大街辅路,2023-03-16 17:44:59,朝阳门外大街辅路：自东向西畅通；自西向东轻微拥堵。
1,双向畅通,秀水东街,2023-03-16 17:44:59,秀水东街：双向畅通。
1,双向畅通,芳草地北巷,2023-03-16 17:44:59,芳草地北巷：双向畅通。
1,双向畅通,芳草地西巷,2023-03-16 17:44:59,芳草地西巷：双向畅通。
1,双向畅通,芳草地西街,2023-03-16 17:44:59,芳草地西街：双向畅通。
1,双向畅通,金桐西路,2023-03-16 17:45:00,金桐西路：双向畅通。
1,双向畅通,金汇路,2023-03-16 17:45:00,金汇路：双向畅通。
1,双向畅通,东大桥斜街,2023-03-16 17:50:14,东大桥斜街：双向畅通。
1,双向畅通,东大桥路,2023-03-16 17:50:14,东大桥路：双向畅通。
1,自南向北畅通,东大桥路辅路,2023-03-16 17:50:14,东大桥路辅路：自南向北畅通。
1,双向畅通,东草园胡同,2023-03-16 17:50:14,东草园胡同：双向畅通。
1,双向畅通,关东店北街,2023-03-16 17:50:14,关东店北街：双向畅通。
1,双向畅通,南三里屯路,2023-03-16 17:50:14,"南三里屯路：双向畅通；北向南,从工人体育场北路辅路到工人体育场南路行驶缓慢。"
3,双向拥堵,工人体育场东路,2023-03-16 17:50:14,"工人体育场东路：双向拥堵；南向北,工人体育场东路辅路附近严重拥堵。"
2,轻微拥堵,工人体育场南路,2023-03-16 17:50:15,"工人体育场南路：轻微拥堵；西向东,从下三条到南三里屯路严重拥堵。"
1,自东向西畅通,日坛东一街,2023-03-16 17:50:15,日坛东一街：自东向西畅通。
1,自西向东畅通,日坛东二街,2023-03-16 17:50:16,日坛东二街：自西向东畅通。
2,自北向南轻微拥堵；自南向北畅通,日坛东路,2023-03-16 17:50:16,日坛东路：自北向南轻微拥堵；自南向北畅通。
1,双向畅通,日坛北路,2023-03-16 17:50:16,日坛北路：双向畅通。
1,双向畅通,景东街,2023-03-16 17:50:16,景东街：双向畅通。
1,双向畅通,景华北街,2023-03-16 17:50:16,景华北街：双向畅通。
1,双向畅通,朝外南街,2023-03-16 17:50:16,朝外南街：双向畅通。
1,双向畅通,朝阳北路,2023-03-16 17:50:17,"朝阳北路：双向畅通；东向西,朝阳北路附近严重拥堵；西向东,从红领巾桥到二道沟河路行驶缓慢。"
2,自东向西拥堵；自西向东畅通,朝阳门外大街,2023-03-16 17:50:17,朝阳门外大街：自东向西拥堵；自西向东畅通。
2,自东向西畅通；自西向东轻微拥堵,朝阳门外大街辅路,2023-03-16 17:50:17,朝阳门外大街辅路：自东向西畅通；自西向东轻微拥堵。
1,双向畅通,秀水东街,2023-03-16 17:50:17,秀水东街：双向畅通。
1,双向畅通,芳草地北巷,2023-03-16 17:50:17,芳草地北巷：双向畅通。
1,双向畅通,芳草地西巷,2023-03-16 17:50:18,芳草地西巷：双向畅通。
1,双向畅通,芳草地西街,2023-03-16 17:50:18,芳草地西街：双向畅通。
2,自北向南轻微拥堵；自南向北畅通,金桐西路,2023-03-16 17:50:18,金桐西路：自北向南轻微拥堵；自南向北畅通。
