status,status_desc,road_name,时间,路况描述
1,双向畅通,世纪公园中路,2023-03-19 13:00:29,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 13:00:29,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 13:00:29,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 13:00:29,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 13:00:29,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 13:00:30,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 13:00:30,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 13:00:30,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 13:00:30,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 13:00:30,滨海大道：双向畅通。
1,自南向北畅通,滨海新村路,2023-03-19 13:00:31,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 13:00:31,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 13:00:32,滨社路：双向畅通。
2,自北向南拥堵；自南向北畅通,玉沙路,2023-03-19 13:00:32,"玉沙路：自北向南拥堵；自南向北畅通；北向南,国贸路附近严重拥堵。"
1,双向畅通,玉河路,2023-03-19 13:00:32,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 13:00:32,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 13:00:32,"盐灶一横路：双向畅通；西向东,从盐灶一横路三巷到八灶街行驶缓慢。"
1,双向畅通,盐灶路,2023-03-19 13:00:32,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 13:00:33,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 13:00:33,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 13:20:39,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 13:20:39,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 13:20:40,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 13:20:40,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 13:20:40,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 13:20:40,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 13:20:40,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 13:20:41,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 13:20:41,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 13:20:41,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 13:20:41,滨海大道：双向畅通。
1,自南向北畅通,滨海新村路,2023-03-19 13:20:41,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 13:20:42,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 13:20:42,滨社路：双向畅通。
1,双向畅通,玉沙路,2023-03-19 13:20:42,"玉沙路：双向畅通；北向南,国贸路附近严重拥堵。"
1,双向畅通,玉河路,2023-03-19 13:20:42,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 13:20:42,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 13:20:43,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 13:20:43,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 13:20:43,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 13:20:43,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 13:40:50,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 13:40:50,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 13:40:50,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 13:40:51,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 13:40:51,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 13:40:51,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 13:40:51,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 13:40:51,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 13:40:52,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 13:40:52,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 13:40:52,"滨海大道：双向畅通；南向西,滨海大道附近行驶缓慢。"
1,自南向北畅通,滨海新村路,2023-03-19 13:40:52,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 13:40:52,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 13:40:53,滨社路：双向畅通。
1,双向畅通,玉沙路,2023-03-19 13:40:53,玉沙路：双向畅通。
1,双向畅通,玉河路,2023-03-19 13:40:53,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 13:40:53,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 13:40:53,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 13:40:53,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 13:40:54,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 13:40:54,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 14:01:01,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 14:01:01,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 14:01:01,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 14:01:01,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 14:01:01,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 14:01:02,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 14:01:02,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 14:01:02,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 14:01:02,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 14:01:02,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 14:01:03,滨海大道：双向畅通。
1,自南向北畅通,滨海新村路,2023-03-19 14:01:03,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 14:01:03,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 14:01:03,滨社路：双向畅通。
1,双向畅通,玉沙路,2023-03-19 14:01:03,玉沙路：双向畅通。
1,双向畅通,玉河路,2023-03-19 14:01:03,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 14:01:03,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 14:01:04,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 14:01:04,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 14:01:04,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 14:01:05,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 14:21:12,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 14:21:12,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 14:21:12,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 14:21:12,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 14:21:12,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 14:21:13,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 14:21:13,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 14:21:13,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 14:21:13,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 14:21:13,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 14:21:14,滨海大道：双向畅通。
1,自南向北畅通,滨海新村路,2023-03-19 14:21:14,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 14:21:14,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 14:21:14,滨社路：双向畅通。
3,自北向南拥堵；自南向北畅通,玉沙路,2023-03-19 14:21:14,"玉沙路：自北向南拥堵；自南向北畅通；北向南,从金贸东路到国贸路严重拥堵；南向北,从玉沙横路到滨海大道行驶缓慢。"
1,双向畅通,玉河路,2023-03-19 14:21:15,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 14:21:15,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 14:21:15,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 14:21:15,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 14:21:15,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 14:21:16,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 14:41:25,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 14:41:25,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 14:41:25,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 14:41:25,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 14:41:26,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 14:41:26,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 14:41:26,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 14:41:26,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 14:41:27,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 14:41:27,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 14:41:28,"滨海大道：双向畅通；东向西,万绿园天桥附近拥堵。"
1,自南向北畅通,滨海新村路,2023-03-19 14:41:28,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 14:41:28,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 14:41:28,滨社路：双向畅通。
1,双向畅通,玉沙路,2023-03-19 14:41:28,"玉沙路：双向畅通；北向南,国贸路附近拥堵。"
1,双向畅通,玉河路,2023-03-19 14:41:28,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 14:41:29,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 14:41:29,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 14:41:29,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 14:41:29,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 14:41:29,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 15:03:02,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 15:03:02,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 15:03:02,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 15:03:02,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 15:03:02,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 15:03:03,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 15:03:03,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 15:03:03,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 15:03:03,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 15:03:03,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 15:03:04,"滨海大道：双向畅通；东向北,滨海大道附近严重拥堵。"
1,自南向北畅通,滨海新村路,2023-03-19 15:03:04,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 15:03:04,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 15:03:04,滨社路：双向畅通。
2,双向畅通,玉沙路,2023-03-19 15:03:04,"玉沙路：双向畅通；南向北,从玉沙横路到滨海大道行驶缓慢。"
1,双向畅通,玉河路,2023-03-19 15:03:05,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 15:03:05,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 15:03:05,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 15:03:05,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 15:03:06,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 15:03:06,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 15:23:13,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 15:23:13,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 15:23:14,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 15:23:14,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 15:23:14,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 15:23:14,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 15:23:14,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 15:23:15,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 15:23:15,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 15:23:15,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 15:23:15,"滨海大道：双向畅通；东向西,国贸三横路附近行驶缓慢。"
1,自南向北畅通,滨海新村路,2023-03-19 15:23:15,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 15:23:16,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 15:23:16,滨社路：双向畅通。
1,双向畅通,玉沙路,2023-03-19 15:23:16,"玉沙路：双向畅通；南向北,从玉沙横路到滨海大道行驶缓慢。"
1,双向畅通,玉河路,2023-03-19 15:23:16,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 15:23:16,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 15:23:17,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 15:23:17,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 15:23:17,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 15:23:17,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 15:43:25,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 15:43:25,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 15:43:25,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 15:43:25,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 15:43:26,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 15:43:26,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 15:43:26,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 15:43:26,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 15:43:26,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 15:43:26,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 15:43:27,滨海大道：双向畅通。
1,自南向北畅通,滨海新村路,2023-03-19 15:43:27,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 15:43:27,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 15:43:27,滨社路：双向畅通。
1,双向畅通,玉沙路,2023-03-19 15:43:27,玉沙路：双向畅通。
1,双向畅通,玉河路,2023-03-19 15:43:28,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 15:43:28,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 15:43:28,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 15:43:28,"盐灶路：双向畅通；东向西,八灶路附近行驶缓慢。"
1,双向畅通,绿园路,2023-03-19 15:43:28,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 15:43:29,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 16:03:36,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 16:03:36,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 16:03:36,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 16:03:37,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 16:03:37,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 16:03:37,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 16:03:37,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 16:03:37,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 16:03:38,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 16:03:38,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 16:03:38,滨海大道：双向畅通。
1,自南向北畅通,滨海新村路,2023-03-19 16:03:38,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 16:03:38,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 16:03:39,滨社路：双向畅通。
3,自北向南拥堵；自南向北畅通,玉沙路,2023-03-19 16:03:39,"玉沙路：自北向南拥堵；自南向北畅通；南向北,从玉沙横路到滨海大道行驶缓慢。"
1,双向畅通,玉河路,2023-03-19 16:03:39,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 16:03:39,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 16:03:40,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 16:03:40,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 16:03:40,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 16:03:40,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 16:23:47,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 16:23:48,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 16:23:48,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 16:23:48,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 16:23:48,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 16:23:48,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 16:23:49,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 16:23:49,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 16:23:49,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 16:23:49,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 16:23:50,"滨海大道：双向畅通；西向东,从金海路到明珠路严重拥堵；东向西,万绿园天桥附近拥堵；东向西,滨海大道附近行驶缓慢。"
1,自南向北畅通,滨海新村路,2023-03-19 16:23:50,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 16:23:50,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 16:23:50,滨社路：双向畅通。
2,自北向南轻微拥堵；自南向北畅通,玉沙路,2023-03-19 16:23:50,"玉沙路：自北向南轻微拥堵；自南向北畅通；北向南,从金贸东路到国贸路拥堵。"
1,双向畅通,玉河路,2023-03-19 16:23:50,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 16:23:51,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 16:23:51,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 16:23:51,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 16:23:51,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 16:23:51,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 16:43:58,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 16:43:58,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 16:43:58,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 16:43:59,"世纪公园路：双向畅通；北向南,从渡海路到世纪公园三横路严重拥堵。"
1,双向畅通,世纪大桥,2023-03-19 16:43:59,世纪大桥：双向畅通。
1,畅通,国贸北路,2023-03-19 16:43:59,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 16:43:59,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 16:43:59,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 16:43:59,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 16:44:00,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 16:44:00,"滨海大道：双向畅通；西向东,东方洋路附近拥堵；东向西,从万绿园天桥到海垦知青博物馆拥堵。"
1,自南向北畅通,滨海新村路,2023-03-19 16:44:00,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 16:44:01,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 16:44:01,滨社路：双向畅通。
2,自北向南轻微拥堵；自南向北畅通,玉沙路,2023-03-19 16:44:01,"玉沙路：自北向南轻微拥堵；自南向北畅通；北向南,从金贸东路到国贸路严重拥堵。"
1,双向畅通,玉河路,2023-03-19 16:44:01,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 16:44:01,甸昆路：双向畅通。
1,双向畅通,盐灶一横路,2023-03-19 16:44:01,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 16:44:02,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 16:44:02,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 16:44:02,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 17:04:09,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 17:04:09,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 17:04:09,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 17:04:10,"世纪公园路：双向畅通；北向南,从渡海路到世纪公园三横路拥堵。"
1,双向畅通,世纪大桥,2023-03-19 17:04:10,"世纪大桥：双向畅通；南向北,世纪大桥拥堵。"
1,畅通,国贸北路,2023-03-19 17:04:10,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 17:04:10,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 17:04:10,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 17:04:11,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 17:04:11,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 17:04:11,"滨海大道：双向畅通；东向西,万绿园天桥附近拥堵；西向东,东方洋路附近拥堵。"
1,自南向北畅通,滨海新村路,2023-03-19 17:04:11,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 17:04:12,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 17:04:12,滨社路：双向畅通。
1,双向畅通,玉沙路,2023-03-19 17:04:12,"玉沙路：双向畅通；南向北,金龙路附近行驶缓慢。"
1,双向畅通,玉河路,2023-03-19 17:04:12,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 17:04:12,"甸昆路：双向畅通；南向北,从世纪大桥到甸昆桥拥堵。"
1,双向畅通,盐灶一横路,2023-03-19 17:04:12,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 17:04:12,盐灶路：双向畅通。
1,双向畅通,绿园路,2023-03-19 17:04:13,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 17:04:13,龙昆北路：双向畅通。
1,双向畅通,世纪公园一横路,2023-03-19 17:24:19,世纪公园一横路：双向畅通。
1,双向畅通,世纪公园中路,2023-03-19 17:24:20,世纪公园中路：双向畅通。
1,双向畅通,世纪公园二横路,2023-03-19 17:24:20,世纪公园二横路：双向畅通。
1,双向畅通,世纪公园路,2023-03-19 17:24:20,世纪公园路：双向畅通。
1,双向畅通,世纪大桥,2023-03-19 17:24:20,"世纪大桥：双向畅通；南向北,世纪大桥拥堵。"
1,畅通,国贸北路,2023-03-19 17:24:20,国贸北路：畅通。
1,双向畅通,景湾路,2023-03-19 17:24:20,景湾路：双向畅通。
1,双向畅通,泰华路,2023-03-19 17:24:21,泰华路：双向畅通。
1,双向畅通,港湾路,2023-03-19 17:24:21,港湾路：双向畅通。
1,双向畅通,滨海公园路,2023-03-19 17:24:21,滨海公园路：双向畅通。
1,双向畅通,滨海大道,2023-03-19 17:24:22,"滨海大道：双向畅通；西向东,从金海路到明珠路拥堵；东向西,万绿园天桥附近拥堵。"
1,自南向北畅通,滨海新村路,2023-03-19 17:24:22,滨海新村路：自南向北畅通。
1,畅通,滨海立交桥,2023-03-19 17:24:22,滨海立交桥：畅通。
1,双向畅通,滨社路,2023-03-19 17:24:22,滨社路：双向畅通。
2,自北向南轻微拥堵；自南向北畅通,玉沙路,2023-03-19 17:24:22,"玉沙路：自北向南轻微拥堵；自南向北畅通；北向南,从金贸东路到国贸路拥堵。"
1,双向畅通,玉河路,2023-03-19 17:24:23,玉河路：双向畅通。
1,双向畅通,甸昆路,2023-03-19 17:24:23,"甸昆路：双向畅通；南向北,世纪大桥附近拥堵。"
1,双向畅通,盐灶一横路,2023-03-19 17:24:23,盐灶一横路：双向畅通。
1,双向畅通,盐灶路,2023-03-19 17:24:23,"盐灶路：双向畅通；西向东,八灶街附近行驶缓慢。"
1,双向畅通,绿园路,2023-03-19 17:24:23,绿园路：双向畅通。
1,双向畅通,龙昆北路,2023-03-19 17:24:24,龙昆北路：双向畅通。
4,自东向西严重拥堵；自西向东畅通,世纪公园一横路,2023-03-19 17:44:31,世纪公园一横路：自东向西严重拥堵；自西向东畅通。
